Freq, Harmonic, V0, VAngle0, V1, VAngle1, V2, VAngle2, I0, IAngle0, I1, IAngle1, I2, IAngle2, 
60, 1.00000, 0.000564287, -158.701, 20758.5, -0.0838133, 0.0234867, -92.4698, 0.0870731, -50.1804, 6186.81, -26.7255, 3.6246, 11.5912
180, 3.00000, 9.82157, -179.871, 0.0115459, -139.818, 0.00555321, -37.59, 528.257, -83.5305, 0.61009, -45.0544, 0.293433, 57.1737
300, 5.00000, 0.188887, 165.843, 0.134919, -88.5073, 111.376, 128.245, 6.11955, -100.343, 4.28697, 4.35506, 3538.91, -138.893
420, 7.00000, 0.173609, -145.896, 103.902, 73.7059, 0.245452, 113.068, 4.02191, -53.1693, 2359.61, 165.751, 5.57419, -154.886
540, 9.00000, 4.59807, 18.2692, 0.0134903, 57.3329, 0.010691, 159.874, 82.8868, 110.39, 0.238342, 148.924, 0.188885, -108.535
660, 11.00000, 0.0919048, 1.82914, 0.0780567, 105.834, 27.2035, -36.3034, 1.3558, 93.5648, 1.12848, -162.864, 393.287, 54.9986
780, 13.00000, 0.0471433, 49.2879, 14.0418, -91.4656, 0.0567738, -52.2426, 0.588551, 140.757, 171.786, -0.3639, 0.694566, 38.8591
900, 15.00000, 2.41915, -146.96, 0.011337, -108.12, 0.00987684, -5.55619, 26.1767, -55.6868, 0.120209, -17.165, 0.104726, 85.3987
