Frequency,BASF_R1,BASF_R2,NORDL,BASF_R100,BASF_R200,BASF_R1000,BASF_R500,BASF_R700,BASF_R800,ZANDV
608,66.3202987499696,66.3200053922036,67.1719992591312,9.3108655123123,20.9119862208602,9.14774378837153,9.23636624544819,8.86633774397495,9.4931346509429,66.5616889842949
610,65.0905796137301,65.090290918462,65.9338074185256,9.38500712026045,21.1469494220769,9.21989851265461,9.31805363257008,8.94157872296968,9.57978000664253,65.332219495324
612,63.9074208866926,63.9071366774192,64.74254087303,9.45814308867729,21.3789190010974,9.29123787169375,9.39864212546715,9.01578016616883,9.66528021953597,64.1493294402627
614,62.7681983740962,62.767918484232,63.5955548915475,9.53033665551024,21.6081100524441,9.36181724238442,9.47820328550456,9.08900817824772,9.74971118867679,63.010393574646
616,61.6704815211335,61.6702057932785,62.4903998982459,9.60164644660272,21.834722391447,9.4316880043798,9.55680348405201,9.16132405172505,9.83314332496056,61.9129803714851
618,60.6120158750711,60.6117441603456,61.42480379744,9.67212689372804,22.0589419452257,9.50089790290568,9.63450437326112,9.23278470322886,9.91564204918206,60.8548344763731
620,59.5907074196467,59.5904395770861,60.3966561853999,9.74182860801233,22.2809419955087,9.56949137285525,9.71136330662857,9.30344306322466,9.99726823698921,59.8338610356109
622,58.6046085522233,58.6043444482241,59.4039942177718,9.81079871421692,22.5008842914493,9.63750982893169,9.78743371547938,9.37334842488928,10.0780786171906,58.8481116677508
624,57.6519055065661,57.6516450143808,58.4449899339311,9.87908115060155,22.7189200480192,9.70499192591054,9.86276544668409,9.44254675705872,10.1581261290676,57.8957718813395
626,56.7309070501252,56.7306500493991,57.5179388658182,9.94671693838131,22.9351908434828,9.77197379254602,9.93740506616543,9.51108098547136,10.2374602434892,56.9751497676762
628,55.8400343075174,55.8397806838642,56.6212497817839,10.0137444243833,23.1498294277057,9.83848924218562,10.0113961321962,9.57899124600966,10.3161272520726,56.0846658202218
630,54.9778115818294,54.9775612264414,55.753435436064,10.0801994999126,23.3629604514415,9.90456996276259,10.0847794419199,9.64631511313269,10.3941705280117,55.2228437522293
632,54.1428580611096,54.1426108703989,54.91310421037,10.1461157985088,23.5747011254957,9.97024568847462,10.1575932541167,9.71308780628071,10.4716307617843,54.3883021999135
634,53.3338803120543,53.3336361873236,54.0989525488347,10.211524874964,23.7851618175635,10.0355443551953,10.229873490845,9.77934237671703,10.5485461745079,53.5797472131348
636,52.5496654752994,52.5494243224368,53.3097581000523,10.2764563676103,23.9944465934717,10.1004922413653,10.3016539202564,9.84510987691077,10.6249527113772,52.7959654479648
638,51.7890750867618,51.7888368159598,52.5443734900679,10.3409381456793,24.2026537088266,10.1651140959422,10.3729663226025,9.9104195143435,10.7008842173299,52.035817985556
640,51.0510394588976,51.0508039843936,51.8017206596659,10.4049964433227,24.4098760563058,10.2294332547733,10.4438406412186,9.97529879139924,10.7763725968078,51.2982347111484
642,50.3345525637171,50.3343198035524,51.0807857073391,10.4686559816774,24.6162015732049,10.2934717465739,10.5143051200385,10.0397736327654,10.8514479592816,50.5822091950388
644,49.6386673657978,49.6384372415954,50.3806141857824,10.5319400801931,24.8217136133313,10.3572503896328,10.5843864290376,10.1038685016434,10.9261387519929,49.8867940237221
646,48.962491560049,48.962263996806,49.700306806299,10.594870758319,25.0264912868136,10.4207888801101,10.6541097787936,10.1676065058854,11.000471881207,49.2110965359519
648,48.3051836735998,48.3049585994958,49.0390155101838,10.657468828512,25.2306097711028,10.4841058728289,10.7234990253001,10.2310094950801,11.074472823117,48.5542749230669
650,47.6659494963058,47.6657268425245,48.3959398712944,10.7197539814081,25.4341405959024,10.5472190552569,10.792576765936,10.2940981494581,11.1481657254379,47.915534658067
652,47.0440388077851,47.0438185083477,47.770323797477,10.7817448639132,25.6371519046321,10.6101452153614,10.8613644274885,10.3568920614215,11.2215735005539,47.2941252213413
654,46.4387423727057,46.4385243643157,47.1614525023349,10.8434591509319,25.8397086946495,10.6729003039177,10.9298823469684,10.4194098103994,11.2947179110742,46.6893370947502
656,45.8493891790879,45.8491734009877,46.5686497219197,10.9049136112688,26.041873038208,10.7354994917848,10.9981498459124,10.4816690316613,11.3676196484711,46.1004989988226
658,45.2753438969074,45.2751302907428,45.9912751534461,10.9661241682902,26.2437042859873,10.797957222632,11.0661852987597,10.5436864796427,11.4402984054745,45.5269753503422
660,44.7160045367871,44.7157930464812,45.4287220956594,11.0271059558265,26.4452592547783,10.8602872615227,11.1340061958659,10.6054780863024,11.512772942776,44.9681639201008
662,44.1708002906759,44.1705908623118,44.880415272616,11.0878733697182,26.6465924007628,10.9225027397377,11.2016292016295,10.6670590149413,11.5850611505755,44.4234936727118
664,43.639189538202,43.638982119912,44.3458088244332,11.1484401154258,26.8477559796876,10.9846161961705,11.2690702081756,10.7284437099086,11.6571801054157,43.892422772167
666,43.1206580039968,43.1204525458592,43.8243844501938,11.2088192520337,27.0488001950917,11.0466396156004,11.3363443849783,10.789645942548,11.7291461227378,43.3744367384207
668,42.6147170529809,42.6145135069231,43.3156496898884,11.2690232329659,27.2497733356268,11.1085844641178,11.4034662247911,10.8506788537119,11.800974805516,42.8690467419943
670,42.1209021114154,42.1207004311231,42.8191363331104,11.3290639437098,27.4507219024341,11.1704617219389,11.4704495861936,10.9115549931486,11.8726810893265,42.3757880243941
672,41.6387712034748,41.6385713443065,42.3343989441766,11.3889527367769,27.6516907273931,11.232281913851,11.5373077330476,10.9722863560127,11.944279284133,41.8942184340997
674,41.1679035931137,41.1677055120203,41.8610134933627,11.4487004641556,27.852723083053,11.2940551374529,11.604053371114,11.0328844167621,12.0157831130855,41.4239170678851
676,40.7078985228018,40.7077021782516,41.3985760857693,11.5083175074684,28.0538607849223,11.3557910894193,11.6706986820852,11.0933601606373,12.087205748575,40.9644830090504
678,40.258374041091,40.2581793929977,40.9467017797097,11.5678138059881,28.2551442867433,11.4174990899154,11.7372553552223,11.1537241129385,12.1585598457599,40.5155341545172
680,39.8189659117873,39.8187729214439,40.5050234873477,11.6271988827256,28.4566127693384,11.4791881053303,11.8037346168108,11.213986366268,12.2298575737821,40.0767061235659
682,39.3893265981233,39.3891352281386,40.0731909509181,11.6864818687267,28.6583042235473,11.5408667694588,11.8701472575996,11.2741566059096,12.3011106448533,39.6476512415993
684,38.9691243161218,38.968934530361,39.6508697886804,11.7456715257233,28.8602555277087,11.6025434032478,11.936503658387,11.3342441334899,12.3723303413843,39.2280375931292
686,38.5580421515306,38.5578539150589,39.2377406049432,11.8047762672542,29.0625025201583,11.6642260332408,12.0028138138994,11.3942578890504,12.4435275413007,38.8175481383558
688,38.1557772355944,38.1555905146239,38.8334981593845,11.8638041784022,29.2650800670906,11.7259224088028,12.0690873550931,11.4542064716657,12.5147127417023,38.4158798886105
690,37.7620399749535,37.7618547367934,38.4378505909234,11.9227630342339,29.4680221261777,11.7876400182244,12.1353335700092,11.5140981587112,12.585896080982,38.0227431359463
692,37.3765533317626,37.3763695447712,38.0505186922022,11.9816603170424,29.6713618062528,11.8493861037869,12.2015614232701,11.573940923881,12.6570873595188,37.6378607329669
694,36.9990521500648,36.998869783605,37.6712352306911,12.0405032324818,29.8751314233697,11.9111676758836,12.2677795743521,11.6337424540618,12.7282960590696,37.2609674189335
696,36.6292825251072,36.6291015495037,37.2997443130637,12.0992987246949,30.0793625535083,11.9729915262439,12.3339963946935,11.6935101651328,12.799531360934,36.8918091888258
698,36.2670012124149,36.2668215989141,36.9358007896487,12.1580534904752,30.2840860821775,12.0348642403434,12.4002199837476,11.7532512167808,12.8708021630019,36.5301427021798
700,35.9119750736868,35.9117967944184,36.5791696959852,12.216773992568,30.489332251148,12.0967922090522,12.4664581840404,11.8129725264004,12.9421170957516,36.175734728762
702,35.5639805569282,35.5638035848692,36.2296257288894,12.2754664721411,30.6951307025256,12.1587816395801,12.5327185953211,11.8726807821433,13.0134845372883,35.8283616284948
704,35.2228032083171,35.2226275172569,35.8869527544966,12.3341369605164,30.9015105203626,12.2208385657601,12.5990085878538,11.932382455179,13.0849126274727,35.4878088631257
706,34.888237213627,34.8880627781356,35.5509433460967,12.3927912901756,31.1085002699796,12.2829688577346,12.6653353149228,11.992083811219,13.1564092812251,35.1538705374675
708,34.5600849670769,34.5599117624728,35.2213983496068,12.4514351051421,31.3161280351758,12.3451782310687,12.7317057246067,12.0517909213657,13.2279822010504,34.8263489680755
710,34.2381566657543,34.2379846680758,34.898126474821,12.5100738707234,31.5244214534647,12.4074722553376,12.7981265708606,12.1115096723203,13.2996388888373,34.5050542775084
712,33.9222699278633,33.92209911384,34.5809439106697,12.5687128827073,31.7334077494881,12.4698563622287,12.8646044239701,12.1712457760054,13.3713866569897,34.1898040124231
714,33.6122494331478,33.6120797801742,34.2696739628262,12.6273572760276,31.9431137667318,12.5323358531832,12.9311456804073,12.2310047786297,13.4432326389328,33.8804227838551
716,33.3079265839731,33.3077580700829,33.9641467121367,12.6860120329269,32.1535659976682,12.5949159066132,12.9977565721351,12.290792069247,13.5151837990316,33.5767419281635
718,33.0091391858915,33.0089717897335,33.6641986926839,12.7446819906721,32.364790612421,12.6576015847244,13.064443175393,12.3506128878301,13.5872469419651,33.2785991874685
720,32.7157311460667,32.7155648468819,33.3696725878506,12.803371848832,32.5768134860863,12.720397839964,13.1312114190084,12.4104723328985,13.6594287215977,32.9858384079567
722,32.4275521886657,32.4273869662651,33.0804169434825,12.862086176155,32.7896602247725,12.7833095211281,13.1980670922492,12.470375368732,13.7317356493698,32.698309255158
724,32.144457586064,32.1442934208075,32.7962858969899,12.9208294170814,33.0033561904655,12.8463413791407,13.2650158522606,12.5303268321854,13.8041741022483,32.4158669450432
726,31.8663079047562,31.8661447775326,32.5171389212672,12.979605897885,33.217926524796,12.9094980725315,13.3320632311076,12.5903314391449,13.8767503302605,32.1383719898337
728,31.5929687651134,31.5928066573216,32.2428405825706,13.03841983251,33.4333961717927,12.972784172638,13.3992146424505,12.6503937906391,13.9494704636441,31.8656899576629
730,31.3243106141448,31.3241495076753,31.9732603114986,13.0972753280809,33.6497898996761,13.0362041685288,13.4664753878736,12.7105183786271,14.0223405196269,31.5976912452462
732,31.0602085103481,31.0600483875653,31.7082721861585,13.156176390134,33.867132321782,13.099762471693,13.5338506628912,12.7707095914917,14.0953664088743,31.3342508626464
734,30.80054192001,30.8003827637363,31.4477547268707,13.2151269275753,34.0854479166535,13.1634634204892,13.6013455626559,12.8309717192452,14.1685539416147,31.0752482294922
736,30.5451945241805,30.5450363176795,31.1915907016321,13.2741307573832,34.3047610473766,13.227311284377,13.6689650873704,12.8913089584714,14.2419088334643,30.8205669818755
738,30.2940540357187,30.2938967626805,30.939666941728,13.3331916090783,34.5250959802044,13.2913102679508,13.7367141474527,12.9517254170275,14.3154367109767,30.5700947893248
740,30.0470120257638,30.04685567029,30.6918741668443,13.392313128968,34.7464769025222,13.3554645147757,13.8045975684329,13.0122251185009,14.389143116927,30.3237231812056
742,29.8039637591277,29.8038083057176,30.4481068191701,13.4514988841695,34.9689279402019,13.419778111039,13.8726200956244,13.0728120064556,14.463033515348,30.081347382049
744,29.564808037965,29.5646534715025,30.2082629058432,13.510752366454,35.1924731743888,13.4842550890518,13.9407863985748,13.1334899484696,14.5371132963393,29.8428661551583
746,29.329447053405,29.3292933591453,29.9722438494199,13.5700769958915,35.4171366577632,13.5488994305672,14.0091010753058,13.1942627399786,14.6113877806563,29.6081816541823
748,29.097786244533,29.0976334080904,29.7399543457507,13.6294761243245,35.6429424303132,13.6137150699653,14.0775686563625,13.2551341079406,14.6858622240931,29.3771992820402
750,28.869734164352,28.8695821716885,29.5113022288922,13.6889530386781,35.8699145346612,13.6787058972981,14.1461936086738,13.3161077143269,14.760541821679,29.1498275568299
752,28.6452023523494,28.6450511897629,29.2861983426746,13.7485109641105,36.098077030971,13.7438757611927,14.21498033925,13.3771871594482,14.8354317116887,28.9259779843447
754,28.4241052132303,28.423954867344,29.0645564184844,13.8081530670274,36.3274540114752,13.809228471639,14.2839331987018,13.4383759851359,14.9105369794871,28.705564936757
756,28.2063599015648,28.206210359317,28.8462929590085,13.8678824579436,36.5580696146475,13.8747678026603,14.353056484629,13.4996776777768,14.9858626612129,28.4885055372213
758,27.9918862119044,27.9917374605379,28.6313271274878,13.9277021942274,36.7899480390544,13.9404974948658,14.4223544448441,13.5610956712103,15.0614137473107,28.2747195499457
760,27.780606474155,27.780458501208,28.4195806422705,13.9876152827172,37.0231135569092,14.0064212579145,14.4918312804716,13.6226333495006,15.1371951859241,28.0641292755242
762,27.5724454538777,27.5722982471747,28.2109776763314,14.0476246822203,37.2575905273578,14.0725427728652,14.5614911489161,13.6842940495896,15.2132118861556,27.856659451198
764,27.3673302572389,27.3671838048811,28.0054447614756,14.1077333059095,37.4934034095213,14.138865694448,14.6313381667153,13.7460810638374,15.2894687212004,27.6522371557668
766,27.1651902403966,27.1650445307543,27.8029106970151,14.1679440236046,37.7305767753121,14.2053936532414,14.7013764122668,13.8079976424485,15.3659705313608,27.4507917189415
768,26.965956923062,26.9658119447657,27.6033064626522,14.2282596639682,37.9691353220562,14.2721302577725,14.7716099284642,13.8700469958037,15.4427221269539,27.2522546348687
770,26.7695639059632,26.769419647896,27.4065651352939,14.288683016604,38.2091038849372,14.3390790965416,14.8420427252194,13.9322322967009,15.5197282911124,27.0565594795646
772,26.5759467921319,26.5758032434221,27.2126218097236,14.3492168340699,38.4505074492819,14.4062437399659,14.9126787818948,13.9945566824899,15.5969937824853,26.8636418321687
774,26.3850431116704,26.3849002616839,27.021413522775,14.4098638338038,38.6933711627068,14.4736277422688,14.983522049643,14.0570232571382,15.6745233378494,26.6734391996821
776,26.1967922499089,26.196650088242,26.832879180927,14.4706266999741,38.9377203471513,14.5412346432933,15.0545764536701,14.1196350932082,15.7523216746329,26.4858909450963
778,26.0111353787426,26.0109938952159,26.6469594911015,14.5315080852634,39.1835805108054,14.6090679702621,15.1258458954047,14.1823952337573,15.8303934933531,26.3009382187037
780,25.8280153910022,25.8278745756536,26.4635968945174,14.5925106125695,39.4309773599535,14.6771312394771,15.1973342546039,14.2453066941711,15.9087434799854,26.1185238924417
782,25.6473768376683,25.6472366807468,26.282735503413,14.6536368766514,39.6799368107572,14.74542795797,15.2690453913821,14.3083724639249,15.9873763082491,25.938592497083
784,25.469165867843,25.4690263598024,26.1043210405449,14.7148894457026,39.93048500098,14.8139616250944,15.3409831481721,14.3715955082782,16.0662966418341,25.7610901621836
786,25.2933301712816,25.2931913027751,25.9283007812683,14.7762708628802,40.182648301683,14.8827357340817,15.41315135163,14.4349787699177,16.1455091365571,25.5859645585921
788,25.11981892339,25.1196806852644,25.7546234981034,14.8377836477592,40.4364533288975,14.9517537735416,15.4855538144641,14.4985251705296,16.225018442462,25.4131648434264
790,24.9485827325632,24.9484451158535,25.5832394076565,14.8994302977475,40.6919269552926,15.0210192289281,15.5581943372316,14.5622376123249,16.3048292058603,25.2426416073904
792,24.7795735897396,24.7794365856636,25.4141001197806,14.9612132894428,40.9490963218548,15.0905355839631,15.631076710056,14.6261189795178,16.3849460713188,25.0743468243096
794,24.6127448200583,24.6126084200118,25.2471585888512,15.023135079947,41.2079888495888,15.1603063220211,15.7042047143165,14.6901721397389,16.4653736836025,24.9082338027708
796,24.4480510365425,24.4479152320941,25.0823690670836,15.0851981081378,41.4686322512537,15.2303349274858,15.777582124272,14.7543999454242,16.5461166895609,24.7442571397849
798,24.2854480956863,24.2853128785729,24.9196870597726,15.1474047958824,41.7310545431534,15.300624887067,15.8512127086573,14.8188052351395,16.627179739981,24.5823726763593
800,24.1248930548612,24.1247584169836,24.7590692823614,15.2097575492277,41.9952840569892,15.3711796910871,15.9251002322222,14.8833908348771,16.7085674913911,24.4225374548877
802,23.966344131462,23.96621006488,24.6004736192663,15.2722587595456,42.2613494517867,15.4420028347478,15.9992484572416,14.9481595593066,16.7902846078322,24.2647096782791
804,23.8097606636974,23.8096271606263,24.4438590843577,15.3349108046383,42.5292797259167,15.5130978193584,16.0736611449842,15.0131142129919,16.872335762591,24.1088486707347
806,23.6551030729543,23.6549701257598,24.2891857830278,15.3977160498162,42.7991042292177,15.5844681535459,16.1483420571495,15.0782575915702,16.9547256398996,23.9549148400976
808,23.5023328276862,23.5022004288815,24.1364148757945,15.4606768489305,43.0708526752271,15.656117354443,16.2232949572648,15.143592482903,17.0374589366053,23.8028696417283
810,23.3514124086962,23.3512805509373,23.9855085433087,15.5237955453974,43.344555153551,15.7280489488463,16.2985236120605,15.2091216681874,17.1205403638116,23.6526755437738
812,23.2023052758176,23.2021739519002,23.8364299527731,15.5870744731665,43.6202421423647,15.8002664743664,16.374031792812,15.2748479230483,17.2039746484927,23.504295993836
814,23.054975835879,23.0548450387345,23.6891432256537,15.6505159576776,43.8979445210698,15.8727734805461,16.4498232766546,15.3407740185915,17.2877665350829,23.357695386926
816,22.9093894119174,22.9092591346096,23.5436134066484,15.7141223167869,44.1776935831186,15.9455735299746,16.5259018478742,15.406902722441,17.371920787045,23.2128390346643
818,22.7655122135889,22.7653824493108,23.3998064338647,15.777895861673,44.4595210490111,16.0186701993732,16.6022712991757,15.4732367997434,17.4564421884165,23.0696931356823
820,22.6233113087013,22.6231820507714,23.257689110126,15.8418388977064,44.7434590794854,16.0920670806751,16.6789354329254,15.5397790141511,17.5413355453388,22.9282247471431
822,22.4827545958361,22.4826258376956,23.1172290753771,15.9059537253146,45.0295402889129,16.1657677820886,16.7558980623811,15.6065321287901,17.6266056875683,22.7884017573552
824,22.3438107780056,22.3436825132154,22.9783947801315,15.9702426408061,45.3177977589044,16.2397759291496,16.8331630128935,15.6734989071927,17.7122574699717,22.6501928594196
826,22.2064493373015,22.2063215595388,22.8411554599193,16.0347079371961,45.60826505215,16.3140951657586,16.9107341230979,15.7406821142252,17.7982957740079,22.5135675258685
828,22.0706405104929,22.0705132135489,22.7054811106917,16.0993519049918,45.9009762264961,16.3887291552135,16.9886152460878,15.8080845169896,17.8847255092016,22.3784959842567
830,21.9363552655196,21.9362284432965,22.5713424651259,16.1641768329802,46.1959658492817,16.4636815812317,17.0668102505704,15.8757088857097,17.971551614598,22.2449491936454
832,21.8035652788701,21.8034389253783,22.4387109698243,16.2291850089834,46.4932690119406,16.5389561489631,17.1453230220162,15.9435579946007,18.0587790602184,22.1128988219733
834,21.6722429137696,21.6721170231252,22.307558763328,16.2943787206039,46.7929213448836,16.6145565859929,17.2241574637877,16.0116346227226,18.1464128484976,21.9823172242366
836,21.5423611991684,21.5422357655907,22.1778586549376,16.3597602559595,47.0949590326854,16.6904866433506,17.3033174982635,16.079941554826,18.2344580157258,21.853177421471
838,21.4138938095069,21.4137688273158,22.0495841043168,16.4253319043982,47.3994188295686,16.766750096497,17.3828070679509,16.1484815821741,18.3229196334747,21.7254530805101
840,21.2868150451757,21.2866905087897,21.9227092017957,16.491095957199,47.7063380752243,16.8433507463245,17.4626301365887,16.2172575033635,18.4118028100307,21.5991184944389
842,21.1610998137149,21.1609757176482,21.79720864942,16.5570547082693,48.0157547109634,16.9202924201379,17.5427906902415,16.2862721251237,18.5011126918148,21.4741485637871
844,21.0367236116322,21.0365999504931,21.6730577426235,16.6232104548211,48.3277072962297,16.9975789726502,17.6232927383933,16.3555282631151,18.5908544648114,21.3505187783429
846,20.9136625069152,20.9135392754035,21.5502323525993,16.6895654980415,48.6422350254758,17.0752142869563,17.7041403150265,16.4250287427128,18.6810333559893,21.2282051996584
848,20.7918931221113,20.7917703150163,21.4287089092436,16.7561221437541,48.9593777454328,17.153202275529,17.7853374797038,16.4947763997798,18.7716546347294,21.1071844441254
850,20.6713926180259,20.6712702302245,21.3084643847235,16.822882703067,49.2791759727727,17.2315468811961,17.8668883186423,16.5647740814388,18.8627236142493,20.9874336666686
852,20.5521386779825,20.552016704437,21.1894762776088,16.8898494930162,49.6016709121993,17.3102520781287,17.9487969457873,16.6350246468282,18.9542456530381,20.8689305450019
854,20.4341094926017,20.4339879283582,21.0717225975295,16.9570248371997,49.9269044749686,17.3893218728291,18.0310675038824,16.70553096786,19.0462261562907,20.7516532644029
856,20.317283745138,20.3171625853242,20.9551818503923,17.0244110664042,50.2549192978661,17.4687603051208,18.1137041655399,16.7762959299681,19.1386705773495,20.6355805030461
858,20.2016405972729,20.2015198370966,20.8398330240597,17.0920105192243,50.585758762658,17.5485714491394,18.1967111343102,16.8473224328481,19.2315844191529,20.5206914177922
860,20.0871596754386,20.0870393101854,20.7256555745612,17.1598255426805,50.9194670160256,17.6287594143355,18.2800926457539,16.9186133911991,19.3249732356917,20.4069656305087
862,19.9738210575398,19.973701082572,20.6126294127083,17.2278584928256,51.2560889900229,17.7093283464677,18.363852968512,16.9901717354587,19.4188426334759,20.2943832147893
864,19.8616052601804,19.8614856709351,20.500734891216,17.2961117353474,51.5956704230509,17.7902824286232,18.4479964053841,17.0620004125346,19.513198273009,20.1829246831769
866,19.750493226272,19.7503740182594,20.3899527922098,17.3645876461715,51.9382578813939,17.8716258822164,18.5325272944018,17.1341023865327,19.6080458702744,20.0725709747702
868,19.6404663130602,19.6403474818621,20.2802643151549,17.4332886120576,52.2838987813233,17.9533629680222,18.617450009917,17.2064806394859,19.7033911982358,19.9633034432484
870,19.5315062805613,19.5313878218296,20.1716510651954,17.5022170311891,52.6326414117964,18.0354979871966,18.7027689636841,17.2791381720819,19.7992400883482,19.8551038453044
872,19.4235952803501,19.4234771898055,20.0640950418525,17.571375313768,52.9845349577753,18.1180352823182,18.7884886059542,17.3520780043866,19.8955984320846,19.7479543294327
874,19.3167158447194,19.3165981181494,19.9575786280922,17.6407658825994,53.3396295241847,18.2009792384305,18.8746134265772,17.4253031765693,19.9924721824788,19.641837425086
876,19.2108508762045,19.2107335094625,19.8520845797632,17.7103911736792,53.6979761605372,18.284334284095,18.9611479561031,17.4988167496313,20.0898673556803,19.5367360321993
878,19.1059836374214,19.1058666264255,19.7475960153512,17.7802536367821,54.0596268862497,18.3681048924657,19.0480967669024,17.5726218061308,20.1877900325341,19.4326334110274
880,19.0020977412235,19.0019810819543,19.6440964060526,17.8503557360407,54.4246347166784,18.4522955823557,19.1354644742851,17.6467214509103,20.2862463601712,19.3295131722995
882,18.8991771412061,18.8990608297065,19.5415695661998,17.9206999505336,54.7930536898986,18.5369109193296,19.2232557376354,17.7211188118303,20.3852425536244,19.2273592677255
884,18.7972061224554,18.7970901548286,19.4399996439321,17.9912887748708,55.1649388942592,18.6219555168068,19.3114752615541,17.7958170404996,20.4847848974604,19.1261559807424
886,18.696169292635,18.6960536650436,19.3393711122067,18.0621247197732,55.5403464967388,18.7074340371735,19.4001277970147,17.8708193130132,20.5848797474374,19.0258879176027
888,18.5960515733128,18.5959362819775,19.2396687600525,18.1332103126669,55.919333772139,18.7933511929084,19.4892181425268,17.9461288306915,20.6855335321805,18.9265399987003
890,18.4968381915783,18.4967232327769,19.140877684116,18.2045480982652,56.3019591331412,18.8797117477291,19.5787511453168,18.0217488208256,20.786752754889,18.8280974501895
892,18.3985146718909,18.3984000419567,19.0429832804384,18.2761406391591,56.6882821612646,18.9665205177495,19.6687317025187,18.0976825374239,20.8885439950574,18.7305457958329
894,18.3010668282106,18.3009525235322,18.9459712365207,18.3479905164108,57.0783636387559,19.0537823726513,19.7591647623816,18.1739332619676,20.9909139102346,18.633870849134
896,18.2044807563394,18.2043667733587,18.8498275235974,18.4201003301489,57.4722655814499,19.1415022368773,19.8500553254905,18.250504304171,21.093869237797,18.5380587056794
898,18.1087428264869,18.1086291616986,18.7545383891381,18.4924727001667,57.8700512726388,19.229685090837,19.9414084460003,18.3273990027498,21.1974167967643,18.4430957357066
900,18.013839676084,18.0137263260346,18.6600903495979,18.5651102665206,58.2717852979851,19.3183359721375,20.0332292328946,18.404620726187,21.3015634896336,18.3489685769187
902,17.9197582027893,17.9196451640758,18.5664701833632,18.6380156901451,58.6775335815192,19.4074599768225,20.1255228512512,18.4821728735198,21.4063163042511,18.2556641274933
904,17.8264855576967,17.826372826966,18.4736649238981,18.7111916534523,59.0873634227727,19.4970622606468,20.2182945235325,18.5600588751278,21.5116823157069,18.1631695392926
906,17.734009138763,17.7338967127107,18.3816618531144,18.7846408609575,59.5013435350766,19.5871480403521,20.3115495308986,18.6382821935248,21.617668688275,18.0714722112935
908,17.6423165844036,17.6422044597732,18.2904484949094,18.8583660398903,59.9195440850816,19.6777225949839,20.4052932145243,18.7168463241668,21.7242826773766,17.9805597831857
910,17.5513957672791,17.5512839408614,18.2000126088973,18.9323699408374,60.3420367335446,19.7687912672114,20.4995309769555,18.7957547962683,21.8315316315874,17.8904201291628
912,17.461234788264,17.4611232568957,18.1103421843216,19.0066553383569,60.7688946774314,19.8603594646921,20.5942682834748,18.8750111736236,21.9394229946795,17.8010413518933
914,17.3718219705731,17.3717107311362,18.0214254341291,19.0812250316374,61.200192693388,19.9524326614359,20.6895106635041,18.9546190554513,22.0479643076892,17.7124117766507
916,17.283145854067,17.2830349034883,17.9332507892225,19.1560818451263,61.6360071826309,20.0450163992199,20.785263711997,19.034582077222,22.1571632110513,17.6245199456244
918,17.1951951897181,17.195084524968,17.8458068928748,19.2312286291997,62.0764162173215,20.1381162889998,20.8815330909003,19.1149039115379,22.2670274467487,17.5373546123893
920,17.1079589341985,17.1078485522904,17.759082595266,19.3066682608216,62.5214995884762,20.2317380123765,20.9783245306121,19.1955882689894,22.3775648605139,17.4509047364977
922,17.0214262446578,17.0213161426474,17.6730669482125,19.3824036442124,62.971338855477,20.3258873230741,21.0756438314692,19.2766388990432,22.48878340408,17.3651594782642
924,16.935586473611,16.9354766485955,17.5877492000056,19.458437711531,63.426017397248,20.4205700484468,21.1734968652671,19.3580595909371,22.6006911374676,17.280108193657
926,16.8504291639845,16.8503196131018,17.503118790409,19.5347734235702,63.8856204651611,20.5157920910186,21.2718895768068,19.439854174591,22.713296231326,17.1957404293506
928,16.7659440442743,16.7658347647026,17.4191653457716,19.6114137704461,64.3502352377501,20.6115594300545,21.3708279854684,19.5220265215329,22.8266069693169,17.1120459178908
930,16.6821210238462,16.6820120128029,17.3358786742798,19.688361772319,64.8199508772991,20.7078781231623,21.4703181868164,19.6045805458358,22.9406317505533,17.029014573
932,16.5989501883656,16.5988414431072,17.2532487613425,19.7656204801132,65.2948585883785,20.8047543079239,21.5703663542369,19.6875202050785,23.0553790920887,16.9466364850153
934,16.5164217953098,16.5163133131307,17.1712657650582,19.8431929762427,65.7750516784318,20.9021942035608,21.6709787406039,19.7708495013138,23.1708576314568,16.8649019164074
936,16.4345262696418,16.4344180478742,17.0899200118449,19.9210823753662,66.2606256204663,21.0002041126431,21.7721616799844,19.8545724820606,23.2870761292719,16.7838012974623
938,16.3532541995597,16.3531462355724,17.0092019921456,19.9992918251399,66.7516781179595,21.0987904228189,21.8739215893719,19.93869324131,23.4040434718814,16.7033252220394
940,16.2725963323654,16.272488623564,16.9291023562538,20.0778245069842,67.2483091720684,21.1979596085926,21.976264970459,20.0232159205511,23.5217686740799,16.6234644434481
942,16.1925435704368,16.1924361142623,16.849611910243,20.1566836368783,67.750621151232,21.2977182331401,22.0791984114484,20.1081447098181,23.6402608818851,16.5442098704296
944,16.1130869672847,16.1129797612136,16.7707216119819,20.2358724661488,68.2587188632792,21.3980729501573,22.182728588898,20.1934838487531,23.7595293753741,16.4655525632236
946,16.0342177237274,16.0341107652707,16.6924225672669,20.3153942822869,68.772709630141,21.4990305057555,22.286862269608,20.2792376276918,23.8795835715869,16.3874837297528
948,15.9559271841321,15.9558204708353,16.6147060260225,20.3952524097797,69.2927033652824,21.6005977403969,22.3916063125511,20.3654103887723,24.0004330274948,16.309994721875
950,15.8782068327611,15.8781003622032,16.5375633786064,20.4754502109467,69.8188126539744,21.7027815908724,22.4969676708387,20.4520065270646,24.12208744304,16.2330770317406
