Freq, Harmonic, V0, VAngle0, V1, VAngle1, V2, VAngle2, I0, IAngle0, I1, IAngle1, I2, IAngle2, 
60, 1.00000, 4.68338E-007, 59.9999, 7199.41, -0.0013101, 3.51822E-006, 173.379, 6.43669E-014, 117.979, 288.735, -28.8009, 1.3125E-007, 151.721
180, 3.00000, 2.92407E-018, 179.343, 3.54479E-012, -132.596, 7.48915E-012, -26.5049, 7.87452E-025, -23.1986, 1.56109E-009, -37.8324, 3.29815E-009, 68.2587
300, 5.00000, 1.61841E-016, 30.9638, 2.3429E-010, -100.752, 0.622967, 104.849, 2.24693E-014, 71.565, 6.20446E-008, -7.88927, 164.974, -162.288
420, 7.00000, 8.12177E-017, -109.983, 0.579251, -127.426, 3.41927E-010, 37.4304, 7.10543E-015, 0, 109.636, -35.3806, 6.47173E-008, 129.476
540, 9.00000, 1.1585E-018, -42.4062, 6.74622E-012, 74.7685, 8.57454E-012, -177.531, 7.40149E-017, 6.0031E-008, 9.93373E-010, 166.36, 1.26259E-009, -85.9395
660, 11.00000, 4.90654E-017, 98.1301, 5.88797E-011, -56.0745, 0.150497, 179.024, 3.55271E-015, 180, 7.09451E-009, 35.2275, 18.1336, -89.6741
780, 13.00000, 9.81308E-018, -135, 0.0772758, 155.107, 5.81917E-011, -49.4165, 1.35178E-015, -109.179, 7.87919, -113.791, 5.93334E-009, 41.6852
900, 15.00000, 1.70724E-019, 88.3156, 6.13964E-012, 116.72, 7.08677E-012, -135.467, 1.70611E-025, -142.696, 5.42566E-010, -152.326, 6.26265E-010, -44.5117
