Freq, Harmonic, V0, VAngle0, V1, VAngle1, V2, VAngle2, I0, IAngle0, I1, IAngle1, I2, IAngle2, 
60, 1.00000, 0.000618927, -158.778, 20757.2, -0.0877178, 0.0257567, -92.5541, 0.0954884, -50.265, 6478.9, -26.7693, 3.97491, 11.5047
180, 3.00000, 10.2854, -179.997, 0.0126539, -140.001, 0.00608705, -37.6511, 553.204, -83.6567, 0.668637, -45.2376, 0.321642, 57.1126
300, 5.00000, 0.20699, 165.576, 0.147417, -88.7554, 116.636, 128.034, 6.70606, -100.61, 4.6841, 4.10701, 3706.03, -139.103
420, 7.00000, 0.190246, -146.132, 108.809, 73.4115, 0.268661, 112.682, 4.40734, -53.4061, 2471.04, 165.457, 6.10125, -155.273
540, 9.00000, 4.81521, 17.8907, 0.0147825, 56.8957, 0.0117154, 159.551, 86.801, 110.012, 0.261172, 148.487, 0.206984, -108.857
660, 11.00000, 0.100707, 1.30697, 0.0855145, 105.381, 28.4881, -36.7659, 1.48565, 93.0427, 1.2363, -163.317, 411.859, 54.5361
780, 13.00000, 0.0516607, 48.7952, 14.7049, -92.0122, 0.0621936, -52.8792, 0.644948, 140.264, 179.899, -0.91054, 0.760872, 38.2225
900, 15.00000, 2.53339, -147.591, 0.0124226, -108.812, 0.0108233, -6.13386, 27.4128, -56.3175, 0.131719, -17.8571, 0.114762, 84.821
